probes_bo6/probe_w_adw_s1	2000	11173962	-16.1089	0.0000	0.00000	0.17500	0	406
probes_bo7/probe_lay_c2_s0	2000	62	-12.2774	-6.1438	0.00000	0.00000	0	0
probes_bo7/probe_lay_c2_s1	2000	62	-11.9633	-6.2598	0.00000	0.00000	0	0
probes_bo7/probe_lay_c6_s0	2000	62	-13.0317	-6.1248	0.00000	0.00000	0	0
probes_bo7/probe_lay_c6_s1	2000	62	-11.9273	-6.2338	0.00000	0.00000	0	0
probes_bo7/probe_node_c2_s0	2000	14420	-15.3066	1.8840	0.00000	0.00000	0	0
probes_bo7/probe_node_c2_s1	2000	14420	-15.0465	1.4279	0.00000	0.00000	0	0
probes_bo7/probe_node_c6_s0	2000	14420	-14.8244	2.1560	0.00000	0.00000	0	0
probes_bo7/probe_node_c6_s1	2000	14420	-15.5827	0.7909	0.00000	0.00000	0	0
probes_bo7/probe_w_c2_s0	2000	11173962	-16.6106	1.9960	0.00000	0.00000	0	0
probes_bo7/probe_w_c2_s1	2000	11173962	-16.8684	1.9420	0.00000	0.00000	0	0
probes_bo7/probe_w_c6_s0	2000	11173962	-16.3747	1.8860	0.00000	0.00000	0	0
probes_bo7/probe_w_c6_s1	2000	11173962	-16.4447	1.7220	0.00000	0.00000	0	0
probes_br6/probe_lay_c2_s0	4000	62	-26.7350	-3.9080	0.00000	0.00000	0	0
probes_br6/probe_lay_c2_s1	4000	62	-26.6391	-3.7880	0.00000	0.00000	0	0
probes_br6/probe_lay_c2_s2	4000	62	-26.6630	-4.0600	0.00000	0.00000	0	0
probes_br6/probe_lay_c2_s3	4000	62	-26.7170	-3.8740	0.00000	0.00000	0	0
probes_br6/probe_node_c2_s0	4000	14420	-26.5451	-2.8650	0.00000	0.00000	0	0
probes_br6/probe_node_c2_s1	4000	14420	-26.2493	-2.8620	0.00000	0.00000	0	0
probes_br6/probe_node_c2_s2	4000	14420	-25.9934	-3.0130	0.00000	0.00000	0	0
probes_br6/probe_node_c2_s3	4000	14420	-26.2073	0.7379	0.00000	0.00000	0	0
probes_br6/probe_w_c2_s0	4000	11173962	-25.7296	-1.7341	0.00000	0.00000	0	0
probes_br6/probe_w_c2_s1	4000	11173962	-24.9520	1.1779	0.00000	0.00000	0	0
probes_br6/probe_w_c2_s2	4000	11173962	-25.4777	-1.8931	0.00000	0.00000	0	0
probes_br6/probe_w_c2_s3	4000	11173962	-25.4437	-1.7771	0.00000	0.00000	0	0
probes_cc1/probe_c23_cc1_s3	10000	4851	-11.8959	-4.0680	0.00000	0.00000	0	0
probes_cc1/probe_c23_cc1_s4	10000	4851	-11.8985	-3.9652	0.00000	0.00000	0	0
probes_cc1/probe_c23_cc1_s5	10000	4851	-11.8955	-3.8402	0.00000	0.00000	0	0
probes_cc1/probe_ch_cc1_s3	10000	14421	-11.8957	-4.0212	0.00000	0.00000	0	0
probes_cc1/probe_ch_cc1_s4	10000	14421	-11.8985	-4.0032	0.00000	0.00000	0	0
probes_cc1/probe_ch_cc1_s5	10000	14421	-11.8957	-3.9483	0.00000	0.00000	0	0
probes_cc1/probe_n1d_cc1_s3	10000	4851	-11.8959	-4.0823	0.00000	0.00000	0	0
probes_cc1/probe_n1d_cc1_s4	10000	4851	-11.8983	-3.9828	0.00000	0.00000	0	0
probes_cc1/probe_n1d_cc1_s5	10000	4851	-11.8957	-4.0652	0.00000	0.00000	0	0
probes_cc1/probe_node_cc1_s3	10000	14420	-11.9111	-3.4945	0.00000	0.00000	0	0
probes_cc1/probe_node_cc1_s4	10000	14420	-11.9107	-3.3206	0.00000	0.00000	0	0
probes_cc1/probe_node_cc1_s5	10000	14420	-11.9039	-3.6021	0.00000	0.00000	0	0
probes_ck1/probe_k1024_ck1_s0	10000	10944	-11.8997	-3.9946	0.00000	0.00000	0	0
probes_ck1/probe_k1024_ck1_s1	10000	10944	-11.8889	-3.9356	0.00000	0.00000	0	0
probes_ck1/probe_k1024_ck1_s2	10000	10944	-11.8931	-4.0118	0.00000	0.00000	0	0
probes_ck1/probe_k128_ck1_s0	10000	87303	-11.9055	-4.0792	0.00000	0.00000	0	0
probes_ck1/probe_k128_ck1_s1	10000	87303	-11.8909	-4.0826	0.00000	0.00000	0	0
probes_ck1/probe_k128_ck1_s2	10000	87303	-11.9045	-4.1510	0.00000	0.00000	0	0
probes_ck1/probe_k16_ck1_s0	10000	698373	-11.9129	-3.9094	0.00000	0.00000	0	0
probes_ck1/probe_k16_ck1_s1	10000	698373	-11.9127	-3.8516	0.00000	0.00000	0	0
probes_ck1/probe_k16_ck1_s2	10000	698373	-11.9127	-3.9564	0.00000	0.00000	0	0
probes_ck1/probe_k1_ck1_s0	10000	11173962	-11.9107	-3.3004	0.00000	0.00000	0	0
probes_ck1/probe_k1_ck1_s1	10000	11173962	-11.8911	-3.2261	0.00000	0.00000	0	0
probes_ck1/probe_k1_ck1_s2	10000	11173962	-11.8865	-3.3060	0.00000	0.00000	0	0
probes_ck1/probe_k2_ck1_s0	10000	5586981	-11.9121	-3.4382	0.00000	0.00000	0	0
probes_ck1/probe_k2_ck1_s1	10000	5586981	-11.9095	-3.3769	0.00000	0.00000	0	0
probes_ck1/probe_k2_ck1_s2	10000	5586981	-11.9019	-3.4612	0.00000	0.00000	0	0
probes_cl5/probe_lay_cD_s0	2000	62	-16.7505	-4.6052	0.00000	0.25750	0	3
probes_cl5/probe_lay_cD_s1	2000	62	-16.6366	-4.6052	0.00000	0.31300	0	3
probes_cl5/probe_lay_cD_s2	2000	62	-16.6785	-4.6052	0.00000	0.24750	0	4
probes_cl5/probe_lay_cU_s0	2000	62	-16.7505	-3.9920	0.00000	0.00000	0	0
probes_cl5/probe_lay_cU_s1	2000	62	-16.6426	-3.8090	0.00000	0.00000	0	0
probes_cl5/probe_lay_cU_s2	2000	62	-16.6565	-3.9900	0.00000	0.00000	0	0
probes_cl5/probe_node_cD_s0	2000	14420	-16.6925	-4.6052	0.00000	0.76050	0	216
probes_cl5/probe_node_cD_s1	2000	14420	-16.3347	-4.6052	0.00000	0.75900	0	177
probes_cl5/probe_node_cD_s2	2000	14420	-16.0669	-4.6052	0.00000	0.75600	0	193
probes_cl5/probe_node_cU_s0	2000	14420	-16.6246	-3.0640	0.00000	0.00000	0	0
probes_cl5/probe_node_cU_s1	2000	14420	-16.3347	-3.0640	0.00000	0.00000	0	0
probes_cl5/probe_node_cU_s2	2000	14420	-16.1368	-3.2570	0.00000	0.00000	0	0
probes_cl5/probe_w_cD_s0	2000	11173962	-15.9869	-4.6052	0.00000	0.76350	0	28064
probes_cl5/probe_w_cD_s1	2000	11173962	-15.4727	-4.6052	0.00000	0.75750	0	26467
probes_cl5/probe_w_cD_s2	2000	11173962	-15.8148	-4.6052	0.00000	0.75700	0	26615
probes_cl5/probe_w_cU_s0	2000	11173962	-15.9729	-1.9841	0.00000	0.00000	0	0
probes_cl5/probe_w_cU_s1	2000	11173962	-15.4067	-2.1301	0.00000	0.00000	0	0
probes_cl5/probe_w_cU_s2	2000	11173962	-15.7788	-2.0301	0.00000	0.00000	0	0
probes_cx2/probe_k65536_cx2_s0	10000	220	-11.8997	-3.9502	0.00000	0.00000	0	0
probes_cx2/probe_k65536_cx2_s1	10000	220	-11.8889	-3.9098	0.00000	0.00000	0	0
probes_cx2/probe_k65536_cx2_s2	10000	220	-11.8929	-3.8894	0.00000	0.00000	0	0
probes_cx2/probe_k8192_cx2_s0	10000	1407	-11.8999	-3.8161	0.00000	0.00000	0	0
probes_cx2/probe_k8192_cx2_s1	10000	1407	-11.8889	-3.9024	0.00000	0.00000	0	0
probes_cx2/probe_k8192_cx2_s2	10000	1407	-11.8931	-3.8503	0.00000	0.00000	0	0
probes_ff5/probe_c100_lay_s0	1	0	-15.0000	-2.3026	0.00000	0.00000	0	0
probes_ff5/probe_c100_lay_s1	1	0	-15.0000	-2.3026	0.00000	0.00000	0	0
probes_ff5/probe_c100_node_s0	1	0	-15.0000	-2.3026	0.00000	0.00000	0	0
probes_ff5/probe_c100_node_s1	1	0	-15.0000	-2.3026	0.00000	0.00000	0	0
probes_ff5/probe_c100_w_s0	1	0	-15.0000	-2.3026	0.00000	0.00000	0	0
probes_ff5/probe_c100_w_s1	1	0	-15.0000	-2.3026	0.00000	0.00000	0	0
probes_ff5/probe_r10_lay_s0	1	0	-15.0000	-2.8381	0.00000	0.00000	0	0
probes_ff5/probe_r10_lay_s1	1	0	-15.0000	-2.8021	0.00000	0.00000	0	0
probes_ff5/probe_r10_node_s0	1	0	-15.0000	-2.3221	0.00000	0.00000	0	0
probes_ff5/probe_r10_node_s1	1	0	-15.0000	-2.3026	0.00000	0.00000	0	0
probes_ff5/probe_r10_w_s0	1	0	-15.0000	-2.3026	0.00000	0.00000	0	0
probes_ff5/probe_r10_w_s1	1	0	-15.0000	-2.3026	0.00000	0.00000	0	0
probes_ff5/probe_r34_lay_s0	1	0	-15.0000	-4.0970	0.00000	0.00000	0	0
probes_ff5/probe_r34_lay_s1	1	0	-15.0000	-4.0860	0.00000	0.00000	0	0
probes_ff5/probe_r34_node_s0	1	0	-14.3442	-3.7610	0.00000	0.00000	0	0
probes_ff5/probe_r34_node_s1	1	0	-14.5783	-3.8710	0.00000	0.00000	0	0
probes_ff5/probe_r34_w_s0	1	0	-15.0000	-2.4661	0.00000	0.00000	0	0
probes_ff5/probe_r34_w_s1	1	0	-14.8444	-2.4091	0.00000	0.00000	0	0
probes_fr5/probe_blk6_a3_s0	1	0	-15.0000	-4.8199	0.00000	0.00000	0	0
probes_fr5/probe_blk6_a3_s1	1	0	-14.8504	-4.7429	0.00000	0.00000	0	0
probes_fr5/probe_blk6_a3_s2	1	0	-15.0000	-4.8149	0.00000	0.00000	0	0
probes_fr5/probe_lay_a3_s0	1	0	-15.0000	-3.9110	0.00000	0.00000	0	0
probes_fr5/probe_lay_a3_s1	1	0	-15.0000	-3.8130	0.00000	0.00000	0	0
probes_fr5/probe_lay_a3_s2	1	0	-15.0000	-3.9700	0.00000	0.00000	0	0
probes_fr5/probe_node_a3_s0	1	0	-15.0000	-3.0540	0.00000	0.00000	0	0
probes_fr5/probe_node_a3_s1	1	0	-15.0000	-2.8720	0.00000	0.00000	0	0
probes_fr5/probe_node_a3_s2	1	0	-15.0000	-2.8920	0.00000	0.00000	0	0
probes_fr5/probe_w_a3_s0	1	0	-15.0000	-2.3026	0.00000	0.00000	0	0
probes_fr5/probe_w_a3_s1	1	0	-15.0000	-2.3026	0.00000	0.00000	0	0
probes_fr5/probe_w_a3_s2	1	0	-15.0000	-2.3026	0.00000	0.00000	0	0
probes_fz3/probe_c100_blk6_s0	1	0	-6.9078	-6.9078	0.00000	0.00000	0	0
probes_fz3/probe_c100_blk6_s1	1	0	-6.9078	-6.9078	0.00000	0.00000	0	0
probes_fz3/probe_c100_lay_s0	1	0	-6.9078	-6.9078	0.00000	0.00000	0	0
probes_fz3/probe_c100_lay_s1	1	0	-6.9078	-6.9078	0.00000	0.00000	0	0
probes_fz3/probe_c100_node_s0	1	0	-6.9078	-6.9078	0.00000	0.00000	0	0
probes_fz3/probe_c100_node_s1	1	0	-6.9078	-6.9078	0.00000	0.00000	0	0
probes_fz3/probe_c100_w_s0	1	0	-6.9078	-6.9078	0.00000	0.00000	0	0
probes_fz3/probe_c100_w_s1	1	0	-6.9078	-6.9078	0.00000	0.00000	0	0
probes_fz3/probe_r10_lay_s0	1	0	-6.9078	-6.9078	0.00000	0.00000	0	0
probes_fz3/probe_r10_lay_s1	1	0	-6.9078	-6.9078	0.00000	0.00000	0	0
probes_fz3/probe_r10_node_s0	1	0	-6.9078	-6.9078	0.00000	0.00000	0	0
probes_fz3/probe_r10_node_s1	1	0	-6.9078	-6.9078	0.00000	0.00000	0	0
probes_fz3/probe_r10_w_s0	1	0	-6.9078	-6.9078	0.00000	0.00000	0	0
probes_fz3/probe_r10_w_s1	1	0	-6.9078	-6.9078	0.00000	0.00000	0	0
probes_fz3/probe_r34_lay_s0	1	0	-6.9078	-6.9078	0.00000	0.00000	0	0
probes_fz3/probe_r34_lay_s1	1	0	-6.9078	-6.9078	0.00000	0.00000	0	0
probes_fz3/probe_r34_node_s0	1	0	-6.9078	-6.9078	0.00000	0.00000	0	0
probes_fz3/probe_r34_node_s1	1	0	-6.9078	-6.9078	0.00000	0.00000	0	0
probes_fz3/probe_r34_w_s0	1	0	-6.9078	-6.9078	0.00000	0.00000	0	0
probes_fz3/probe_r34_w_s1	1	0	-6.9078	-6.9078	0.00000	0.00000	0	0
probes_ml5/probe_blk6_m2_s0	1	0	-15.0000	-3.4177	0.00000	0.00000	0	0
probes_ml5/probe_blk6_m2_s1	1	0	-15.0000	-3.6977	0.00000	0.00000	0	0
probes_ml5/probe_blk6_m2_s2	1	0	-15.0000	-3.5377	0.00000	0.00000	0	0
probes_ml5/probe_blk6_m3_s0	1	0	-15.0000	-4.7849	0.00000	0.00000	0	0
probes_ml5/probe_blk6_m3_s1	1	0	-14.8805	-4.7289	0.00000	0.00000	0	0
probes_ml5/probe_blk6_m3_s2	1	0	-15.0000	-4.8529	0.00000	0.00000	0	0
probes_ml5/probe_blk6_m4_s0	1	0	-7.2673	-6.0426	0.00000	0.00000	0	0
probes_ml5/probe_blk6_m4_s1	1	0	-7.1078	-6.0414	0.00000	0.00000	0	0
probes_ml5/probe_blk6_m4_s2	1	0	-7.2928	-6.0496	0.00000	0.00000	0	0
probes_ml5/probe_lay_m2_s0	1	0	-15.0000	-2.4877	0.00000	0.00000	0	0
probes_ml5/probe_lay_m2_s1	1	0	-15.0000	-2.6477	0.00000	0.00000	0	0
probes_ml5/probe_lay_m2_s2	1	0	-15.0000	-2.9877	0.00000	0.00000	0	0
probes_ml5/probe_lay_m3_s0	1	0	-15.0000	-3.8180	0.00000	0.00000	0	0
probes_ml5/probe_lay_m3_s1	1	0	-15.0000	-3.6900	0.00000	0.00000	0	0
probes_ml5/probe_lay_m3_s2	1	0	-15.0000	-4.0140	0.00000	0.00000	0	0
probes_ml5/probe_lay_m4_s0	1	0	-7.8943	-5.9068	0.00000	0.00000	0	0
probes_ml5/probe_lay_m4_s1	1	0	-7.8833	-5.9068	0.00000	0.00000	0	0
probes_ml5/probe_lay_m4_s2	1	0	-7.8877	-5.9068	0.00000	0.00000	0	0
probes_ml5/probe_node_m2_s0	1	0	-15.0000	-2.3026	0.00000	0.00000	0	0
probes_ml5/probe_node_m2_s1	1	0	-15.0000	-2.3026	0.00000	0.00000	0	0
probes_ml5/probe_node_m2_s2	1	0	-15.0000	-2.3026	0.00000	0.00000	0	0
probes_ml5/probe_node_m3_s0	1	0	-15.0000	-3.0130	0.00000	0.00000	0	0
probes_ml5/probe_node_m3_s1	1	0	-15.0000	-3.1340	0.00000	0.00000	0	0
probes_ml5/probe_node_m3_s2	1	0	-15.0000	-3.0920	0.00000	0.00000	0	0
probes_ml5/probe_node_m4_s0	1	0	-7.9069	-5.9142	0.00000	0.00000	0	0
probes_ml5/probe_node_m4_s1	1	0	-7.8985	-5.9076	0.00000	0.00000	0	0
probes_ml5/probe_node_m4_s2	1	0	-7.8903	-5.9152	0.00000	0.00000	0	0
probes_ml5/probe_w_m2_s0	1	0	-15.0000	-2.3026	0.00000	0.00000	0	0
probes_ml5/probe_w_m2_s1	1	0	-15.0000	-2.3026	0.00000	0.00000	0	0
probes_ml5/probe_w_m2_s2	1	0	-15.0000	-2.3026	0.00000	0.00000	0	0
probes_ml5/probe_w_m3_s0	1	0	-15.0000	-2.3026	0.00000	0.00000	0	0
probes_ml5/probe_w_m3_s1	1	0	-15.0000	-2.3026	0.00000	0.00000	0	0
probes_ml5/probe_w_m3_s2	1	0	-15.0000	-2.3026	0.00000	0.00000	0	0
probes_ml5/probe_w_m4_s0	1	0	-7.9053	-5.9232	0.00000	0.00000	0	0
probes_ml5/probe_w_m4_s1	1	0	-7.8853	-5.9352	0.00000	0.00000	0	0
probes_ml5/probe_w_m4_s2	1	0	-7.8837	-5.9334	0.00000	0.00000	0	0
probes_mm1/probe_ch_mm1_s0	10000	14421	-11.8997	-3.9538	0.00000	0.00000	0	0
probes_mm1/probe_ch_mm1_s1	10000	14421	-11.8889	-4.0929	0.00000	0.00000	0	0
probes_mm1/probe_ch_mm1_s2	10000	14421	-11.8931	-4.0120	0.00000	0.00000	0	0
probes_mm1/probe_node_mm1_s0	10000	14420	-11.9125	-3.5116	0.00000	0.00000	0	0
probes_mm1/probe_node_mm1_s1	10000	14420	-11.9033	-3.4408	0.00000	0.00000	0	0
probes_mm1/probe_node_mm1_s2	10000	14420	-11.8953	-3.3484	0.00000	0.00000	0	0
probes_ns5/probe_lay_m2p4_s0	2000	62	-8.8782	-5.0031	0.00000	0.00000	0	0
probes_ns5/probe_lay_m2p4_s1	2000	62	-8.8566	-5.0379	0.00000	0.00000	0	0
probes_ns5/probe_lay_m2p4_s2	2000	62	-8.8642	-5.0485	0.00000	0.00000	0	0
probes_ns5/probe_lay_m5p4_s0	2000	62	-11.8321	-4.3777	0.00000	0.00000	0	0
probes_ns5/probe_lay_m5p4_s1	2000	62	-11.7761	-4.1166	0.00000	0.00000	0	0
probes_ns5/probe_node_m2p4_s0	2000	14420	-8.9031	-5.0007	0.00000	0.00000	0	0
probes_ns5/probe_node_m2p4_s1	2000	14420	-8.8722	-5.0756	0.00000	0.00000	0	0
probes_ns5/probe_node_m2p4_s2	2000	14420	-8.8602	-5.0988	0.00000	0.00000	0	0
probes_ns5/probe_node_m5p4_s0	2000	14420	-11.8391	-3.8461	0.00000	0.00000	0	0
probes_ns5/probe_node_m5p4_s1	2000	14420	-11.7062	-3.7341	0.00000	0.00000	0	0
probes_ns5/probe_w_m2p4_s0	2000	11173962	-8.8878	-4.9658	0.00000	0.00000	0	0
probes_ns5/probe_w_m2p4_s1	2000	11173962	-8.8254	-5.0860	0.00000	0.00000	0	0
probes_ns5/probe_w_m2p4_s2	2000	11173962	-8.8229	-5.0672	0.00000	0.00000	0	0
probes_ns5/probe_w_m5p4_s0	2000	11173962	-11.7401	-3.3271	0.00000	0.00000	0	0
probes_ns5/probe_w_m5p4_s1	2000	11173962	-11.4243	-3.2316	0.00000	0.00000	0	0
probes_p5/probe_blk6_a3_s0	1	0	-6.9078	-6.9078	0.00000	0.00000	0	0
probes_p5/probe_blk6_a3_s1	1	0	-6.9078	-6.9078	0.00000	0.00000	0	0
probes_p5/probe_lay_a3_s0	1	0	-6.9078	-6.9078	0.00000	0.00000	0	0
probes_p5/probe_lay_a3_s1	1	0	-6.9078	-6.9078	0.00000	0.00000	0	0
probes_p5/probe_node_a3_s0	1	0	-6.9078	-6.9078	0.00000	0.00000	0	0
probes_p5/probe_node_a3_s1	1	0	-6.9078	-6.9078	0.00000	0.00000	0	0
probes_p5/probe_w_a3_s0	1	0	-6.9078	-6.9078	0.00000	0.00000	0	0
probes_p5/probe_w_a3_s1	1	0	-6.9078	-6.9078	0.00000	0.00000	0	0
probes_pp1/probe_ch_pp1_s0	10000	14421	-11.8999	-3.9640	0.00000	0.00000	0	0
probes_pp1/probe_ch_pp1_s1	10000	14421	-11.8889	-4.1017	0.00000	0.00000	0	0
probes_pp1/probe_ch_pp1_s2	10000	14421	-11.8931	-4.0575	0.00000	0.00000	0	0
probes_pp1/probe_node_pp1_s0	10000	14420	-11.9125	-3.5387	0.00000	0.00000	0	0
probes_pp1/probe_node_pp1_s1	10000	14420	-11.9013	-3.3605	0.00000	0.00000	0	0
probes_pp1/probe_node_pp1_s2	10000	14420	-11.8951	-3.4433	0.00000	0.00000	0	0
probes_pp1/probe_perm_pp1_s0	10000	14420	-11.9121	-3.3279	0.00000	0.00000	0	0
probes_pp1/probe_perm_pp1_s1	10000	14420	-11.9029	-3.4165	0.00000	0.00000	0	0
probes_pp1/probe_perm_pp1_s2	10000	14420	-11.8951	-3.4553	0.00000	0.00000	0	0
probes_sp8/probe_lay_m5p4e40_s0	4000	62	-16.8283	-4.3127	0.00000	0.00000	0	0
